Time,rsrp(dBm),rsrq(dB),rssi(dBm),nr_rsrp(dBm),nr_rsrq(dB),nr_rssi(dBm),Sent Bytes,RATE(MBit/s)
Mon Jun 27 15:12:04 UTC 2022,-91,-7,-64,0,0,0,2251435,0.0
Mon Jun 27 15:12:07 UTC 2022,-91,-7,-64,0,0,0,2251435,0.0
Mon Jun 27 15:12:10 UTC 2022,-93,-8,-60,0,0,0,2251631,0.0005169832055925448
Mon Jun 27 15:12:13 UTC 2022,-92,-9,-60,0,0,0,2252568,0.002475437834647224
Mon Jun 27 15:12:16 UTC 2022,-92,-8,-64,0,0,0,2252568,0.0
Mon Jun 27 15:12:19 UTC 2022,-93,-8,-67,0,0,0,2254219,0.004384611166732457
Mon Jun 27 15:12:22 UTC 2022,-93,-10,-61,0,0,0,2254219,0.0
Mon Jun 27 15:12:26 UTC 2022,-92,-11,-63,0,0,0,2254219,0.0
Mon Jun 27 15:12:29 UTC 2022,-92,-11,-61,0,0,0,2254219,0.0
Mon Jun 27 15:12:32 UTC 2022,-92,-12,-60,0,0,0,2254219,0.0
Mon Jun 27 15:12:35 UTC 2022,-92,-10,-62,0,0,0,2254219,0.0
Mon Jun 27 15:12:38 UTC 2022,-92,-10,-61,0,0,0,2254219,0.0
Mon Jun 27 15:12:41 UTC 2022,-92,-8,-60,0,0,0,2256349,0.00554632177245743
Mon Jun 27 15:12:44 UTC 2022,-91,-10,-61,0,0,0,2256349,0.0
Mon Jun 27 15:12:47 UTC 2022,-91,-10,-62,0,0,0,2256349,0.0
Mon Jun 27 15:12:50 UTC 2022,-92,-11,-59,0,0,0,2258001,0.0043921013374763505
Mon Jun 27 15:12:53 UTC 2022,-91,-12,-58,0,0,0,2258942,0.002501431961804665
Mon Jun 27 15:12:56 UTC 2022,-91,-12,-58,0,0,0,2258942,0.0
Mon Jun 27 15:12:59 UTC 2022,-88,-10,-61,0,0,0,2258942,0.0
Mon Jun 27 15:13:02 UTC 2022,-87,-11,-59,0,0,0,2258942,0.0
Mon Jun 27 15:13:05 UTC 2022,-91,-8,-63,0,0,0,2258942,0.0
Mon Jun 27 15:13:08 UTC 2022,-91,-10,-62,0,0,0,2258942,0.0
Mon Jun 27 15:13:11 UTC 2022,-91,-7,-64,0,0,0,2258942,0.0
Mon Jun 27 15:13:14 UTC 2022,-91,-7,-64,0,0,0,2258942,0.0
Mon Jun 27 15:13:17 UTC 2022,-91,-7,-64,0,0,0,2258942,0.0
Mon Jun 27 15:13:21 UTC 2022,-91,-9,-60,0,0,0,2267622,0.023283622010139175
Mon Jun 27 15:13:24 UTC 2022,-91,-7,-63,0,0,0,2267802,0.00044560553761402715
Mon Jun 27 15:13:27 UTC 2022,-91,-7,-64,0,0,0,2267802,0.0
Mon Jun 27 15:13:30 UTC 2022,-91,-7,-63,0,0,0,2267802,0.0
Mon Jun 27 15:13:33 UTC 2022,-88,-8,-60,0,0,0,2267802,0.0
Mon Jun 27 15:13:36 UTC 2022,-87,-8,-58,0,0,0,2268741,0.002490567224469848
Mon Jun 27 15:13:39 UTC 2022,-88,-7,-60,0,0,0,2268741,0.0
Mon Jun 27 15:13:42 UTC 2022,-88,-7,-61,0,0,0,2268741,0.0
Mon Jun 27 15:13:45 UTC 2022,-91,-10,-60,0,0,0,2268741,0.0
Mon Jun 27 15:13:48 UTC 2022,-92,-8,-62,0,0,0,2270488,0.004533416769307203
Mon Jun 27 15:13:51 UTC 2022,-92,-8,-62,0,0,0,2270488,0.0
Mon Jun 27 15:13:54 UTC 2022,-93,-7,-65,0,0,0,2270488,0.0
Mon Jun 27 15:13:57 UTC 2022,-92,-9,-62,0,0,0,2273012,0.006336736733894848
Mon Jun 27 15:14:00 UTC 2022,-92,-8,-64,0,0,0,2273012,0.0
Mon Jun 27 15:14:03 UTC 2022,-90,-8,-59,0,0,0,2273012,0.0
Mon Jun 27 15:14:06 UTC 2022,-88,-8,-59,0,0,0,2273012,0.0
Mon Jun 27 15:14:09 UTC 2022,-92,-9,-62,0,0,0,2273012,0.0
Mon Jun 27 15:14:12 UTC 2022,-92,-7,-64,0,0,0,2273012,0.0
Mon Jun 27 15:14:15 UTC 2022,-91,-9,-61,0,0,0,2273953,0.002488754739571415
Mon Jun 27 15:14:18 UTC 2022,-91,-8,-63,0,0,0,2275708,0.004462670906433672
Mon Jun 27 15:14:21 UTC 2022,-92,-8,-65,0,0,0,2275708,0.0
Mon Jun 27 15:14:24 UTC 2022,-89,-8,-59,0,0,0,2275859,0.00040298023996428834
Mon Jun 27 15:14:27 UTC 2022,-89,-9,-60,0,0,0,2275859,0.0
Mon Jun 27 15:14:30 UTC 2022,-88,-7,-61,0,0,0,2275859,0.0
Mon Jun 27 15:14:33 UTC 2022,-91,-9,-64,0,0,0,2278699,0.007497762059930989
Mon Jun 27 15:14:36 UTC 2022,-90,-8,-61,0,0,0,2278699,0.0
Mon Jun 27 15:14:40 UTC 2022,-89,-8,-57,0,0,0,2278699,0.0
Mon Jun 27 15:14:43 UTC 2022,-91,-6,-65,0,0,0,2278699,0.0
Mon Jun 27 15:14:46 UTC 2022,-92,-7,-65,0,0,0,2278699,0.0
Mon Jun 27 15:14:49 UTC 2022,-91,-8,-64,0,0,0,2280572,0.0049574190359451065
Mon Jun 27 15:14:52 UTC 2022,-91,-7,-63,0,0,0,2280572,0.0
Mon Jun 27 15:14:55 UTC 2022,-90,-7,-63,0,0,0,2281513,0.002506884964914851
Mon Jun 27 15:14:58 UTC 2022,-90,-7,-62,0,0,0,2281513,0.0
Mon Jun 27 15:15:01 UTC 2022,-88,-7,-61,0,0,0,2281513,0.0
Mon Jun 27 15:15:04 UTC 2022,-92,-7,-66,0,0,0,2281513,0.0
Mon Jun 27 15:15:07 UTC 2022,-93,-8,-65,0,0,0,2283426,0.005060636362027993
Mon Jun 27 15:15:10 UTC 2022,-91,-8,-62,0,0,0,2283917,0.0012937788192590896
Mon Jun 27 15:15:13 UTC 2022,-91,-8,-63,0,0,0,2283917,0.0
Mon Jun 27 15:15:16 UTC 2022,-91,-7,-64,0,0,0,2283917,0.0
Mon Jun 27 15:15:19 UTC 2022,-92,-9,-61,0,0,0,2285563,0.004319148253993474
Mon Jun 27 15:15:22 UTC 2022,-92,-9,-63,0,0,0,2285563,0.0
Mon Jun 27 15:15:25 UTC 2022,-93,-9,-59,0,0,0,2285563,0.0
Mon Jun 27 15:15:28 UTC 2022,-93,-8,-65,0,0,0,2285563,0.0
Mon Jun 27 15:15:31 UTC 2022,-94,-9,-64,0,0,0,2285563,0.0
Mon Jun 27 15:15:34 UTC 2022,-96,-12,-63,0,0,0,2286504,0.0024865616561440926
Mon Jun 27 15:15:37 UTC 2022,-95,-10,-65,0,0,0,2286504,0.0
Mon Jun 27 15:15:40 UTC 2022,-96,-8,-69,0,0,0,2286504,0.0
Mon Jun 27 15:15:43 UTC 2022,-96,-8,-69,0,0,0,2286504,0.0
Mon Jun 27 15:15:46 UTC 2022,-94,-9,-64,0,0,0,2286504,0.0
Mon Jun 27 15:15:50 UTC 2022,-95,-8,-68,0,0,0,2290519,0.010576334500145976
Mon Jun 27 15:15:53 UTC 2022,-97,-8,-70,0,0,0,2290519,0.0
Mon Jun 27 15:15:56 UTC 2022,-94,-9,-63,0,0,0,2290519,0.0
Mon Jun 27 15:15:59 UTC 2022,-96,-8,-69,0,0,0,2290519,0.0
Mon Jun 27 15:16:02 UTC 2022,-94,-6,-67,0,0,0,2290519,0.0
Mon Jun 27 15:16:05 UTC 2022,-92,-12,-60,0,0,0,2290519,0.0
Mon Jun 27 15:16:08 UTC 2022,-92,-12,-59,0,0,0,2290519,0.0
Mon Jun 27 15:16:11 UTC 2022,-92,-11,-60,0,0,0,2290519,0.0
Mon Jun 27 15:16:14 UTC 2022,-94,-8,-66,0,0,0,2291457,0.002484407888042914
Mon Jun 27 15:16:17 UTC 2022,-94,-8,-67,0,0,0,2292598,0.003029401851038477
Mon Jun 27 15:16:20 UTC 2022,-94,-8,-67,0,0,0,2292848,0.0006752760837906569
Mon Jun 27 15:16:23 UTC 2022,-93,-8,-66,0,0,0,2292848,0.0
Mon Jun 27 15:16:26 UTC 2022,-91,-8,-62,0,0,0,2292848,0.0
Mon Jun 27 15:16:29 UTC 2022,-94,-8,-64,0,0,0,2292848,0.0
Mon Jun 27 15:16:32 UTC 2022,-93,-9,-63,0,0,0,2292848,0.0
Mon Jun 27 15:16:35 UTC 2022,-94,-9,-64,0,0,0,2294904,0.005363740468485045
Mon Jun 27 15:16:38 UTC 2022,-95,-8,-65,0,0,0,2294904,0.0
Mon Jun 27 15:16:41 UTC 2022,-95,-9,-64,0,0,0,2294904,0.0
Mon Jun 27 15:16:44 UTC 2022,-96,-8,-68,0,0,0,2294904,0.0
Mon Jun 27 15:16:47 UTC 2022,-93,-9,-62,0,0,0,2294904,0.0
Mon Jun 27 15:16:51 UTC 2022,-94,-7,-67,0,0,0,2296603,0.004527908144280753
Mon Jun 27 15:16:54 UTC 2022,-96,-8,-69,0,0,0,2297545,0.0024300971290672126
Mon Jun 27 15:16:57 UTC 2022,-97,-8,-70,0,0,0,2297545,0.0
Mon Jun 27 15:17:00 UTC 2022,-97,-7,-70,0,0,0,2297545,0.0
Mon Jun 27 15:17:03 UTC 2022,-94,-8,-66,0,0,0,2297545,0.0
Mon Jun 27 15:17:06 UTC 2022,-94,-8,-66,0,0,0,2297545,0.0
Mon Jun 27 15:17:09 UTC 2022,-94,-7,-67,0,0,0,2297545,0.0
Mon Jun 27 15:17:12 UTC 2022,-94,-11,-62,0,0,0,2297607,0.00016369619059757354
Mon Jun 27 15:17:15 UTC 2022,-97,-7,-66,0,0,0,2297607,0.0
Mon Jun 27 15:17:18 UTC 2022,-96,-9,-66,0,0,0,2298998,0.0036737314589270643
Mon Jun 27 15:17:21 UTC 2022,-96,-8,-68,0,0,0,2298998,0.0
Mon Jun 27 15:17:24 UTC 2022,-94,-8,-62,0,0,0,2298998,0.0
Mon Jun 27 15:17:27 UTC 2022,-95,-10,-61,0,0,0,2298998,0.0
Mon Jun 27 15:17:30 UTC 2022,-93,-9,-62,0,0,0,2298998,0.0
Mon Jun 27 15:17:33 UTC 2022,-95,-9,-63,0,0,0,2302881,0.010061666879009137
Mon Jun 27 15:17:36 UTC 2022,-95,-9,-65,0,0,0,2302881,0.0
Mon Jun 27 15:17:39 UTC 2022,-95,-8,-66,0,0,0,2302881,0.0
Mon Jun 27 15:17:42 UTC 2022,-96,-9,-68,0,0,0,2302881,0.0
Mon Jun 27 15:17:45 UTC 2022,-94,-7,-67,0,0,0,2302881,0.0
Mon Jun 27 15:17:48 UTC 2022,-94,-11,-61,0,0,0,2304150,0.003309287953183489
Mon Jun 27 15:17:51 UTC 2022,-96,-8,-69,0,0,0,2304888,0.0019801860723507522
Mon Jun 27 15:17:54 UTC 2022,-95,-9,-62,0,0,0,2304888,0.0
Mon Jun 27 15:17:57 UTC 2022,-96,-7,-68,0,0,0,2304888,0.0
Mon Jun 27 15:18:00 UTC 2022,-94,-7,-67,0,0,0,2304888,0.0
Mon Jun 27 15:18:03 UTC 2022,-93,-7,-66,0,0,0,2304888,0.0
Mon Jun 27 15:18:06 UTC 2022,-94,-7,-67,0,0,0,2304888,0.0
Mon Jun 27 15:18:10 UTC 2022,-94,-7,-67,0,0,0,2304888,0.0
Mon Jun 27 15:18:13 UTC 2022,-94,-10,-61,0,0,0,2304888,0.0
Mon Jun 27 15:18:16 UTC 2022,-93,-8,-65,0,0,0,2305829,0.002489657373596011
Mon Jun 27 15:18:19 UTC 2022,-94,-7,-65,0,0,0,2309266,0.009069393988519298
Mon Jun 27 15:18:22 UTC 2022,-93,-9,-66,0,0,0,2309266,0.0
Mon Jun 27 15:18:25 UTC 2022,-92,-7,-64,0,0,0,2309266,0.0
Mon Jun 27 15:18:28 UTC 2022,-91,-7,-64,0,0,0,2309266,0.0
Mon Jun 27 15:18:31 UTC 2022,-93,-7,-66,0,0,0,2309266,0.0
Mon Jun 27 15:18:34 UTC 2022,-93,-8,-65,0,0,0,2309266,0.0
Mon Jun 27 15:18:37 UTC 2022,-92,-12,-59,0,0,0,2309266,0.0
Mon Jun 27 15:18:40 UTC 2022,-93,-9,-63,0,0,0,2309266,0.0
Mon Jun 27 15:18:43 UTC 2022,-93,-8,-65,0,0,0,2309266,0.0
Mon Jun 27 15:18:46 UTC 2022,-95,-8,-67,0,0,0,2311033,0.004681620039044388
Mon Jun 27 15:18:49 UTC 2022,-95,-8,-68,0,0,0,2317311,0.01667260925478873
Mon Jun 27 15:18:52 UTC 2022,-94,-7,-67,0,0,0,2317311,0.0
Mon Jun 27 15:18:55 UTC 2022,-94,-7,-68,0,0,0,2322363,0.01332378397533299
Mon Jun 27 15:18:58 UTC 2022,-93,-8,-65,0,0,0,2322363,0.0
Mon Jun 27 15:19:01 UTC 2022,-94,-7,-67,0,0,0,2322363,0.0
Mon Jun 27 15:19:04 UTC 2022,-93,-7,-65,0,0,0,2322363,0.0
Mon Jun 27 15:19:07 UTC 2022,-93,-9,-63,0,0,0,2322363,0.0
Mon Jun 27 15:19:10 UTC 2022,-93,-8,-63,0,0,0,2322363,0.0
Mon Jun 27 15:19:13 UTC 2022,-93,-13,-61,0,0,0,2322363,0.0
Mon Jun 27 15:19:16 UTC 2022,-93,-8,-65,0,0,0,2322363,0.0
Mon Jun 27 15:19:19 UTC 2022,-95,-8,-68,0,0,0,2324357,0.00533392515827727
Mon Jun 27 15:19:22 UTC 2022,-94,-7,-70,0,0,0,2324508,0.00040706158522708073
Mon Jun 27 15:19:25 UTC 2022,-94,-7,-67,0,0,0,2324508,0.0
Mon Jun 27 15:19:28 UTC 2022,-95,-9,-63,0,0,0,2324508,0.0
Mon Jun 27 15:19:31 UTC 2022,-91,-7,-65,0,0,0,2324508,0.0
Mon Jun 27 15:19:34 UTC 2022,-95,-10,-64,0,0,0,2328828,0.01134397420981339
Mon Jun 27 15:19:37 UTC 2022,-96,-9,-67,0,0,0,2328828,0.0
Mon Jun 27 15:19:40 UTC 2022,-95,-7,-67,0,0,0,2328828,0.0
Mon Jun 27 15:19:43 UTC 2022,-94,-9,-67,0,0,0,2328828,0.0
Mon Jun 27 15:19:46 UTC 2022,-93,-8,-64,0,0,0,2328971,0.00038171147593401005
Mon Jun 27 15:19:50 UTC 2022,-97,-8,-69,0,0,0,2330728,0.004674631436251399
Mon Jun 27 15:19:53 UTC 2022,-97,-7,-70,0,0,0,2330728,0.0
Mon Jun 27 15:19:56 UTC 2022,-96,-7,-69,0,0,0,2330728,0.0
Mon Jun 27 15:19:59 UTC 2022,-95,-7,-68,0,0,0,2330728,0.0
Mon Jun 27 15:20:02 UTC 2022,-94,-8,-66,0,0,0,2330728,0.0
Mon Jun 27 15:20:05 UTC 2022,-94,-12,-60,0,0,0,2330728,0.0
Mon Jun 27 15:20:08 UTC 2022,-94,-7,-66,0,0,0,2330728,0.0
Mon Jun 27 15:20:11 UTC 2022,-95,-7,-67,0,0,0,2330728,0.0
Mon Jun 27 15:20:14 UTC 2022,-97,-9,-68,0,0,0,2331670,0.002508937870601542
Mon Jun 27 15:20:17 UTC 2022,-97,-7,-66,0,0,0,2335050,0.008642242912609408
Mon Jun 27 15:20:20 UTC 2022,-97,-7,-70,0,0,0,2336806,0.0045804282543965
Mon Jun 27 15:20:23 UTC 2022,-96,-7,-68,0,0,0,2336806,0.0
Mon Jun 27 15:20:26 UTC 2022,-93,-7,-68,0,0,0,2336806,0.0
Mon Jun 27 15:20:29 UTC 2022,-94,-7,-67,0,0,0,2336806,0.0
Mon Jun 27 15:20:32 UTC 2022,-94,-9,-66,0,0,0,2336806,0.0
Mon Jun 27 15:20:35 UTC 2022,-94,-8,-65,0,0,0,2336806,0.0
Mon Jun 27 15:20:38 UTC 2022,-94,-12,-60,0,0,0,2336806,0.0
Mon Jun 27 15:20:41 UTC 2022,-94,-10,-64,0,0,0,2336806,0.0
Mon Jun 27 15:20:45 UTC 2022,-95,-7,-67,0,0,0,2337001,0.0005177372918124815
Mon Jun 27 15:20:48 UTC 2022,-97,-7,-66,0,0,0,2338574,0.003985631199019224
Mon Jun 27 15:20:51 UTC 2022,-94,-8,-66,0,0,0,2338574,0.0
Mon Jun 27 15:20:54 UTC 2022,-95,-8,-66,0,0,0,2342041,0.009233492788477397
Mon Jun 27 15:20:57 UTC 2022,-95,-8,-67,0,0,0,2342041,0.0
Mon Jun 27 15:21:00 UTC 2022,-94,-8,-67,0,0,0,2342041,0.0
Mon Jun 27 15:21:03 UTC 2022,-88,-9,-58,0,0,0,2342041,0.0
Mon Jun 27 15:21:06 UTC 2022,-94,-9,-62,0,0,0,2342041,0.0
Mon Jun 27 15:21:09 UTC 2022,-94,-8,-64,0,0,0,2342041,0.0
Mon Jun 27 15:21:12 UTC 2022,-93,-9,-64,0,0,0,2342041,0.0
Mon Jun 27 15:21:15 UTC 2022,-93,-12,-60,0,0,0,2342041,0.0
Mon Jun 27 15:21:18 UTC 2022,-94,-7,-66,0,0,0,2343182,0.003024458445888307
Mon Jun 27 15:21:21 UTC 2022,-93,-8,-65,0,0,0,2343853,0.0017571256535289016
Mon Jun 27 15:21:24 UTC 2022,-93,-7,-64,0,0,0,2343853,0.0
Mon Jun 27 15:21:27 UTC 2022,-95,-10,-65,0,0,0,2343853,0.0
Mon Jun 27 15:21:30 UTC 2022,-96,-8,-66,0,0,0,2343853,0.0
Mon Jun 27 15:21:33 UTC 2022,-96,-9,-63,0,0,0,2344743,0.0023164376948701833
Mon Jun 27 15:21:36 UTC 2022,-95,-9,-62,0,0,0,2347300,0.006422627072410657
Mon Jun 27 15:21:39 UTC 2022,-93,-7,-66,0,0,0,2347300,0.0
Mon Jun 27 15:21:42 UTC 2022,-92,-8,-65,0,0,0,2347300,0.0
Mon Jun 27 15:21:46 UTC 2022,-89,-8,-62,0,0,0,2347300,0.0
Mon Jun 27 15:21:49 UTC 2022,-93,-10,-63,0,0,0,2348824,0.004046531307784282
Mon Jun 27 15:21:51 UTC 2022,-93,-10,-63,0,0,0,2348824,0.0
Mon Jun 27 15:21:55 UTC 2022,-93,-9,-64,0,0,0,2348824,0.0
Mon Jun 27 15:21:58 UTC 2022,-95,-9,-62,0,0,0,2348824,0.0
Mon Jun 27 15:22:01 UTC 2022,-96,-7,-69,0,0,0,2348824,0.0
Mon Jun 27 15:22:04 UTC 2022,-97,-7,-70,0,0,0,2348824,0.0
Mon Jun 27 15:22:07 UTC 2022,-97,-7,-69,0,0,0,2348824,0.0
Mon Jun 27 15:22:10 UTC 2022,-96,-8,-68,0,0,0,2348824,0.0
Mon Jun 27 15:22:13 UTC 2022,-97,-12,-63,0,0,0,2349619,0.0021245197245070226
Mon Jun 27 15:22:16 UTC 2022,-93,-8,-66,0,0,0,2349891,0.0007145139436055388
Mon Jun 27 15:22:19 UTC 2022,-93,-8,-66,0,0,0,2353273,0.008889026648646289
Mon Jun 27 15:22:22 UTC 2022,-93,-8,-65,0,0,0,2353273,0.0
Mon Jun 27 15:22:25 UTC 2022,-92,-7,-64,0,0,0,2353273,0.0
Mon Jun 27 15:22:28 UTC 2022,-90,-7,-63,0,0,0,2353273,0.0
Mon Jun 27 15:22:31 UTC 2022,-96,-7,-69,0,0,0,2353273,0.0
Mon Jun 27 15:22:34 UTC 2022,-94,-8,-66,0,0,0,2353273,0.0
Mon Jun 27 15:22:37 UTC 2022,-95,-7,-68,0,0,0,2353273,0.0
Mon Jun 27 15:22:40 UTC 2022,-95,-7,-68,0,0,0,2353273,0.0
Mon Jun 27 15:22:43 UTC 2022,-96,-8,-66,0,0,0,2353273,0.0
Mon Jun 27 15:22:46 UTC 2022,-96,-10,-65,0,0,0,2353273,0.0
Mon Jun 27 15:22:49 UTC 2022,-94,-10,-64,0,0,0,2354850,0.004091531300353982
Mon Jun 27 15:22:52 UTC 2022,-94,-10,-59,0,0,0,2354850,0.0
Mon Jun 27 15:22:55 UTC 2022,-94,-9,-64,0,0,0,2355791,0.0024590709823163848
Mon Jun 27 15:22:58 UTC 2022,-93,-8,-66,0,0,0,2355791,0.0
Mon Jun 27 15:23:01 UTC 2022,-90,-8,-62,0,0,0,2355791,0.0
Mon Jun 27 15:23:05 UTC 2022,-96,-11,-64,0,0,0,2355791,0.0
Mon Jun 27 15:23:08 UTC 2022,-96,-8,-66,0,0,0,2355791,0.0
Mon Jun 27 15:23:11 UTC 2022,-95,-8,-67,0,0,0,2355791,0.0
Mon Jun 27 15:23:14 UTC 2022,-95,-7,-69,0,0,0,2355791,0.0
Mon Jun 27 15:23:17 UTC 2022,-95,-13,-61,0,0,0,2355791,0.0
Mon Jun 27 15:23:20 UTC 2022,-93,-9,-64,0,0,0,2365207,0.024765083825618248
Mon Jun 27 15:23:23 UTC 2022,-93,-8,-64,0,0,0,2365207,0.0
Mon Jun 27 15:23:26 UTC 2022,-92,-7,-65,0,0,0,2365387,0.0004781877806853478
Mon Jun 27 15:23:29 UTC 2022,-92,-7,-64,0,0,0,2365387,0.0
Mon Jun 27 15:23:32 UTC 2022,-88,-10,-57,0,0,0,2365387,0.0
Mon Jun 27 15:23:35 UTC 2022,-89,-9,-60,0,0,0,2366329,0.0024706320442337225
Mon Jun 27 15:23:38 UTC 2022,-90,-8,-60,-112,-17,-95,2366329,0.0
Mon Jun 27 15:23:41 UTC 2022,-91,-8,-59,-112,-17,-95,2366329,0.0
Mon Jun 27 15:23:44 UTC 2022,-90,-6,-63,-110,-14,-95,2366329,0.0
Mon Jun 27 15:23:47 UTC 2022,-90,-7,-63,-111,-16,-95,2366329,0.0
Mon Jun 27 15:23:50 UTC 2022,-92,-8,-65,0,0,0,2368201,0.00478131716867157
Mon Jun 27 15:23:53 UTC 2022,-92,-9,-60,0,0,0,2368201,0.0
Mon Jun 27 15:23:56 UTC 2022,-93,-9,-64,0,0,0,2368201,0.0
Mon Jun 27 15:23:59 UTC 2022,-94,-7,-67,0,0,0,2368201,0.0
Mon Jun 27 15:24:02 UTC 2022,-93,-9,-65,0,0,0,2368201,0.0
Mon Jun 27 15:24:05 UTC 2022,-94,-7,-67,0,0,0,2368201,0.0
Mon Jun 27 15:24:08 UTC 2022,-94,-7,-66,0,0,0,2368201,0.0
Mon Jun 27 15:24:12 UTC 2022,-94,-10,-63,0,0,0,2368201,0.0
Mon Jun 27 15:24:15 UTC 2022,-95,-10,-63,0,0,0,2369141,0.0023819063674831342
Mon Jun 27 15:24:18 UTC 2022,-96,-8,-68,0,0,0,2373911,0.012742164987506686
Mon Jun 27 15:24:21 UTC 2022,-94,-8,-67,0,0,0,2373911,0.0
Mon Jun 27 15:24:24 UTC 2022,-94,-8,-66,0,0,0,2374050,0.00037331586449624134
Mon Jun 27 15:24:27 UTC 2022,-92,-8,-64,0,0,0,2374050,0.0
Mon Jun 27 15:24:30 UTC 2022,-92,-8,-64,0,0,0,2374050,0.0
Mon Jun 27 15:24:33 UTC 2022,-91,-8,-64,0,0,0,2374050,0.0
Mon Jun 27 15:24:36 UTC 2022,-93,-8,-63,0,0,0,2374050,0.0
Mon Jun 27 15:24:39 UTC 2022,-94,-8,-64,0,0,0,2374050,0.0
Mon Jun 27 15:24:42 UTC 2022,-93,-11,-61,0,0,0,2374050,0.0
Mon Jun 27 15:24:45 UTC 2022,-93,-9,-63,0,0,0,2374050,0.0
Mon Jun 27 15:24:48 UTC 2022,-92,-9,-63,0,0,0,2381830,0.02018027424822966
Mon Jun 27 15:24:51 UTC 2022,-94,-7,-66,0,0,0,2382684,0.0022530229884830284
Mon Jun 27 15:24:54 UTC 2022,-95,-9,-65,0,0,0,2383805,0.0029677463647284543
Mon Jun 27 15:24:57 UTC 2022,-95,-10,-65,0,0,0,2383805,0.0
Mon Jun 27 15:25:00 UTC 2022,-93,-8,-66,0,0,0,2383805,0.0
Mon Jun 27 15:25:03 UTC 2022,-92,-9,-63,0,0,0,2383805,0.0
Mon Jun 27 15:25:06 UTC 2022,-93,-7,-66,0,0,0,2386025,0.005784032392592082
Mon Jun 27 15:25:09 UTC 2022,-96,-8,-67,0,0,0,2386394,0.0009722169214654995
Mon Jun 27 15:25:12 UTC 2022,-95,-7,-69,0,0,0,2386394,0.0
Mon Jun 27 15:25:15 UTC 2022,-95,-8,-65,0,0,0,2386394,0.0
Mon Jun 27 15:25:19 UTC 2022,-97,-10,-69,0,0,0,2387969,0.004133706737798052
Mon Jun 27 15:25:22 UTC 2022,-95,-9,-63,0,0,0,2387969,0.0
Mon Jun 27 15:25:25 UTC 2022,-94,-8,-64,0,0,0,2387969,0.0
Mon Jun 27 15:25:28 UTC 2022,-95,-8,-66,0,0,0,2387969,0.0
Mon Jun 27 15:25:31 UTC 2022,-94,-8,-66,0,0,0,2387969,0.0
Mon Jun 27 15:25:34 UTC 2022,-95,-9,-69,0,0,0,2388907,0.002324952612220066
Mon Jun 27 15:25:37 UTC 2022,-97,-9,-65,0,0,0,2388907,0.0
Mon Jun 27 15:25:40 UTC 2022,-96,-8,-66,0,0,0,2388907,0.0
Mon Jun 27 15:25:43 UTC 2022,-94,-7,-68,0,0,0,2388907,0.0
Mon Jun 27 15:25:46 UTC 2022,-93,-9,-64,0,0,0,2388907,0.0
Mon Jun 27 15:25:49 UTC 2022,-96,-9,-67,0,0,0,2394869,0.015737045359118986
Mon Jun 27 15:25:52 UTC 2022,-94,-9,-62,0,0,0,2394869,0.0
Mon Jun 27 15:25:55 UTC 2022,-95,-8,-67,0,0,0,2395049,0.0004814663033798067
Mon Jun 27 15:25:58 UTC 2022,-95,-8,-65,0,0,0,2395049,0.0
Mon Jun 27 15:26:01 UTC 2022,-96,-11,-63,0,0,0,2395049,0.0
Mon Jun 27 15:26:04 UTC 2022,-95,-8,-68,0,0,0,2398123,0.008013184015538636
Mon Jun 27 15:26:07 UTC 2022,-95,-8,-66,0,0,0,2398123,0.0
Mon Jun 27 15:26:10 UTC 2022,-91,-8,-63,0,0,0,2398123,0.0
Mon Jun 27 15:26:13 UTC 2022,-92,-9,-63,0,0,0,2399062,0.002514364994473646
Mon Jun 27 15:26:16 UTC 2022,-95,-7,-67,0,0,0,2399062,0.0
Mon Jun 27 15:26:19 UTC 2022,-96,-7,-68,0,0,0,2400818,0.004607349034268357
Mon Jun 27 15:26:22 UTC 2022,-95,-7,-68,0,0,0,2400818,0.0
Mon Jun 27 15:26:26 UTC 2022,-96,-8,-67,0,0,0,2400818,0.0
Mon Jun 27 15:26:29 UTC 2022,-95,-9,-65,0,0,0,2400818,0.0
Mon Jun 27 15:26:32 UTC 2022,-94,-8,-66,0,0,0,2400818,0.0
Mon Jun 27 15:26:35 UTC 2022,-95,-10,-66,0,0,0,2400818,0.0
Mon Jun 27 15:26:38 UTC 2022,-95,-10,-64,0,0,0,2400818,0.0
Mon Jun 27 15:26:41 UTC 2022,-95,-8,-66,0,0,0,2400818,0.0
Mon Jun 27 15:26:44 UTC 2022,-94,-9,-64,0,0,0,2400818,0.0
Mon Jun 27 15:26:47 UTC 2022,-95,-12,-62,0,0,0,2400818,0.0
Mon Jun 27 15:26:50 UTC 2022,-95,-10,-65,0,0,0,2402659,0.004780366946226976
Mon Jun 27 15:26:53 UTC 2022,-94,-11,-59,0,0,0,2403601,0.0025094645148472433
Mon Jun 27 15:26:56 UTC 2022,-94,-11,-61,0,0,0,2403601,0.0
Mon Jun 27 15:26:59 UTC 2022,-94,-11,-62,0,0,0,2403601,0.0
Mon Jun 27 15:27:02 UTC 2022,-92,-10,-59,0,0,0,2403601,0.0
Mon Jun 27 15:27:05 UTC 2022,-95,-12,-63,0,0,0,2403601,0.0
Mon Jun 27 15:27:08 UTC 2022,-96,-7,-68,0,0,0,2404839,0.0032571871311512174
Mon Jun 27 15:27:11 UTC 2022,-96,-8,-69,0,0,0,2405885,0.002750735226605309
